Batch Size,Sequential Prop,Average Sequential Loss,Total Training Time,Total Peak Memory,Test Loss
65,0.96,0.008598,8.974608898162842,1898.52,0.00923
65,0.97,0.008841,9.046298027038574,1911.22,0.00951
65,0.98,0.009687,9.135474443435669,1924.8,0.01036
65,0.99,0.012905,9.23953652381897,1936.63,0.01363
70,0.05,0.007827,8.404551982879639,2121.01,0.00798
70,0.1,0.007806,8.43462610244751,2009.38,0.00809
70,0.15,0.007635,8.467475652694702,1899.51,0.00787
70,0.2,0.007516,8.406919956207275,1796.13,0.00791
70,0.25,0.007701,8.493062257766724,1684.13,0.00799
70,0.3,0.007879,8.526773929595947,1572.63,0.00811
70,0.35,0.007666,8.528489351272583,1462.88,0.00796
70,0.4,0.007568,8.534988403320312,1356.13,0.0079
70,0.45,0.007755,8.574819087982178,1251.58,0.00808
70,0.5,0.007745,8.412594556808472,1314.92,0.00806
70,0.55,0.007661,8.43887972831726,1378.51,0.00796
70,0.6,0.007558,8.448784589767456,1442.6,0.00792
70,0.65,0.007815,8.554494857788086,1505.68,0.00817
70,0.7,0.00773,8.568022012710571,1569.28,0.00811
70,0.75,0.007643,8.53541374206543,1634.61,0.00805
70,0.8,0.007549,8.740319728851318,1697.45,0.00798
70,0.85,0.00775,8.829792976379395,1760.6,0.00822
70,0.9,0.007979,8.819106101989746,1824.0,0.00851
70,0.95,0.008313,8.988325357437134,1887.78,0.0089
70,0.96,0.008548,8.89428997039795,1899.93,0.00913
70,0.97,0.00895,9.01749563217163,1912.65,0.0096
70,0.98,0.009826,9.026526689529419,1926.25,0.01051
70,0.99,0.012601,9.158175945281982,1938.08,0.01336
75,0.05,0.007744,8.539036273956299,2121.01,0.00806
75,0.1,0.007805,8.471645593643188,2009.38,0.00808
75,0.15,0.007656,8.396461009979248,1899.51,0.00798
75,0.2,0.00775,8.535567998886108,1796.13,0.00805
75,0.25,0.007729,8.437750816345215,1684.13,0.00801
75,0.3,0.007687,8.410027742385864,1572.63,0.00796
75,0.35,0.007606,8.338083744049072,1462.88,0.00795
75,0.4,0.007701,8.536640644073486,1356.13,0.00801
75,0.45,0.007767,8.438350439071655,1252.24,0.00803
75,0.5,0.00765,8.431289196014404,1315.63,0.00801
75,0.55,0.007541,8.456504583358765,1379.27,0.00788
75,0.6,0.007684,8.465977430343628,1443.43,0.00807
75,0.65,0.007592,8.482298851013184,1506.57,0.00792
75,0.7,0.007511,8.553665161132812,1570.21,0.00793
75,0.75,0.007641,8.514096021652222,1635.62,0.00804
75,0.8,0.007731,8.751546621322632,1698.5,0.00817
75,0.85,0.007871,8.744461059570312,1761.71,0.00833
75,0.9,0.007725,8.805667161941528,1825.18,0.00827
75,0.95,0.008404,8.83842945098877,1889.0,0.00899
75,0.96,0.008544,8.850890398025513,1901.18,0.0092
75,0.97,0.008888,8.905773401260376,1913.9,0.00956
75,0.98,0.00981,8.999939680099487,1927.5,0.01049
75,0.99,0.012697,9.07264518737793,1939.37,0.01345
80,0.05,0.007956,8.420322179794312,2121.01,0.00816
80,0.1,0.007709,8.422671794891357,2009.38,0.00817
80,0.15,0.007648,8.425269842147827,1899.51,0.00795
80,0.2,0.007605,8.44632887840271,1796.13,0.00795
80,0.25,0.007765,8.519800186157227,1684.13,0.00806
80,0.3,0.007784,8.577160358428955,1572.63,0.00808
80,0.35,0.00752,8.509485483169556,1462.88,0.00787
80,0.4,0.007759,8.442236423492432,1356.13,0.00806
80,0.45,0.007666,8.489556550979614,1253.05,0.00794
80,0.5,0.007701,8.432384967803955,1316.52,0.008
80,0.55,0.007663,8.49301290512085,1380.24,0.00803
80,0.6,0.007614,8.417986392974854,1444.46,0.00793
80,0.65,0.007566,8.508151292800903,1507.69,0.00795
80,0.7,0.007577,8.433155059814453,1571.41,0.00797
80,0.75,0.007524,8.466063022613525,1636.88,0.00794
80,0.8,0.007514,8.660128116607666,1699.85,0.00795
80,0.85,0.00777,8.589392185211182,1763.13,0.00824
80,0.9,0.007682,8.700613737106323,1826.66,0.00821
80,0.95,0.008227,8.858033180236816,1890.57,0.00883
80,0.96,0.008579,8.704481840133667,1902.75,0.00921
80,0.97,0.008989,8.809281349182129,1915.5,0.00967
80,0.98,0.009943,8.873619794845581,1929.12,0.01064
80,0.99,0.0128,8.997145652770996,1940.99,0.01355
85,0.05,0.007818,8.434389352798462,2121.01,0.00805
85,0.1,0.007883,8.495996475219727,2009.38,0.00811
85,0.15,0.007722,8.525033950805664,1899.51,0.00807
85,0.2,0.007749,8.49254035949707,1796.13,0.00803
85,0.25,0.007567,8.360991716384888,1684.13,0.00798
85,0.3,0.007652,8.471215724945068,1572.63,0.00793
85,0.35,0.00747,8.515154600143433,1462.88,0.00781
85,0.4,0.007616,8.494204998016357,1356.13,0.00792
85,0.45,0.007873,8.47948932647705,1253.98,0.00809
